Date,Open EUR/CAD,Open EUR/CHF,Open USD/CAD,Open EUR/GBP,Open EUR/USD,Open EUR/CNY
2016-02-05,1.54073,1.1123,1.3756,0.768,1.119996,7.3439
2016-02-08,1.5472,1.1064,1.3885,0.768,1.114703,7.261
2016-02-09,1.5583,1.10457,1.3927,0.7751100000000001,1.119094,7.3462
2016-02-10,1.5670600000000001,1.0982,1.3882,0.7804,1.128999,7.4119
2016-02-11,1.571,1.0979,1.3922700000000001,0.77696,1.128401,7.406
2016-02-12,1.57492,1.1002299999999998,1.39181,0.7814,1.131734,7.4349
2016-02-15,1.5529,1.0978,1.3837,0.7728,1.122599,7.3153
2016-02-16,1.5446600000000001,1.1019,1.38218,0.77317,1.117818,7.2494
2016-02-17,1.54434,1.1012,1.386,0.779,1.1146040000000002,7.2472
2016-02-18,1.5212,1.104,1.36792,0.7786,1.112199,7.252
2016-02-19,1.5256,1.1031,1.37365,0.775,1.111,7.2294
2016-02-22,1.5336100000000001,1.1017,1.37891,0.7797,1.1123969999999999,7.1876
2016-02-23,1.51074,1.1025200000000002,1.37029,0.7791899999999999,1.102706,7.1835
2016-02-24,1.52072,1.09286,1.37958,0.7869,1.102499,7.1855
2016-02-25,1.50922,1.08954,1.37029,0.79066,1.101491,7.1834
2016-02-26,1.49268,1.0913,1.3542,0.78914,1.102499,7.1942
2016-02-29,1.4801799999999998,1.0888,1.35501,0.78803,1.092598,7.1523
2016-03-01,1.4736,1.08622,1.35375,0.78159,1.0886959999999999,7.1214
2016-03-02,1.4603,1.08385,1.3426,0.7789,1.087701,7.1154
2016-03-03,1.45956,1.0832,1.3428799999999999,0.77198,1.087004,7.1089
2016-03-04,1.4675,1.0862,1.34074,0.77228,1.094799,7.139
2016-03-07,1.4657200000000001,1.0927,1.3335,0.7734300000000001,1.0993959999999998,7.1207
2016-03-08,1.46359,1.09657,1.3291,0.7721,1.101394,7.1675
2016-03-09,1.47596,1.0959,1.3417,0.7742,1.100195,7.1484
2016-03-10,1.45541,1.0964,1.3247,0.7731,1.098696,7.1475
2016-03-11,1.49058,1.10035,1.33371,0.78235,1.117905,7.2672
2016-03-14,1.4778200000000001,1.0973,1.32366,0.7764,1.116296,7.1578
2016-03-15,1.4734,1.09561,1.32751,0.7772,1.110198,7.2036
2016-03-16,1.48347,1.0964200000000002,1.3354,0.7844,1.111,7.2263
2016-03-17,1.4713,1.0968,1.31178,0.7869,1.121705,7.3064
2016-03-18,1.4696,1.0942,1.2988600000000001,0.78166,1.131542,7.3145
2016-03-21,1.4709,1.09338,1.30473,0.7794,1.127599,7.2373
2016-03-22,1.4709,1.0905,1.3092,0.782,1.123697,7.2735
2016-03-23,1.4643899999999999,1.0916,1.3048,0.7889,1.1222969999999999,7.2712
2016-03-24,1.47631,1.0904,1.32075,0.79194,1.118206,7.262
2016-03-25,1.47825,1.08982,1.324,0.7899,1.116695,7.2153
2016-03-28,1.48109,1.09171,1.32756,0.7895,1.115997,7.2153
2016-03-29,1.47584,1.09051,1.31755,0.78545,1.120097,7.2153
2016-03-30,1.4748,1.091,1.30631,0.7848,1.1290120000000001,7.3354
2016-03-31,1.4706,1.0935,1.2975,0.7885,1.133401,7.3207
2016-04-01,1.4781,1.0937700000000001,1.299,0.792,1.137902,7.328
2016-04-04,1.48559,1.0923,1.3037100000000001,0.8009,1.139705,7.3197
2016-04-05,1.4890299999999999,1.09199,1.3075,0.7983600000000001,1.138706,7.3665
2016-04-06,1.4955,1.0887,1.3139,0.80387,1.138097,7.3618
2016-04-07,1.49106,1.0895,1.3079,0.8066,1.139965,7.3778
2016-04-08,1.49396,1.0873,1.31427,0.8089,1.136906,7.3358
2016-04-11,1.47989,1.0871,1.2979100000000001,0.8069,1.140706,7.3082
2016-04-12,1.4728299999999999,1.0886799999999999,1.2908,0.80157,1.141214,7.3139
2016-04-13,1.4533200000000002,1.08732,1.27691,0.7977,1.1386020000000001,7.3224
2016-04-14,1.44537,1.08995,1.2815,0.7947,1.1280059999999998,7.2508
2016-04-15,1.44679,1.0887,1.28433,0.79661,1.126507,7.2901
2016-04-18,1.46614,1.09171,1.2978,0.7964,1.130097,7.2707
2016-04-19,1.4441,1.0906,1.27715,0.79152,1.1310040000000001,7.2738
2016-04-20,1.44181,1.09222,1.2693,0.7894,1.135886,7.2836
2016-04-21,1.4293799999999999,1.0977299999999999,1.2645,0.78838,1.130506,7.3007
2016-04-22,1.43662,1.10064,1.2724799999999998,0.78815,1.129305,7.3087
2016-04-25,1.4230200000000002,1.09886,1.26695,0.7774800000000001,1.123305,7.2633
2016-04-26,1.42832,1.09856,1.26778,0.7777,1.126672,7.3089
2016-04-27,1.4245299999999999,1.0999,1.2609,0.775,1.1298030000000001,7.2715
2016-04-28,1.4252,1.09968,1.25814,0.77898,1.132798,7.3462
2016-04-29,1.42515,1.0973,1.2549,0.7771,1.1357959999999998,7.3201
2016-05-02,1.43727,1.0987,1.254,0.78484,1.146197,7.3102
2016-05-03,1.44369,1.1008,1.2531,0.78578,1.1526049999999999,7.45
2016-05-04,1.4607700000000001,1.097,1.27,0.79046,1.150245,7.4581
2016-05-05,1.47786,1.0996,1.286,0.7921,1.149122,7.4525
2016-05-06,1.4655799999999999,1.10372,1.28559,0.78686,1.140199,7.3918
2016-05-09,1.4723899999999999,1.1075,1.29322,0.7892,1.1387969999999998,7.4018
2016-05-10,1.47515,1.1054,1.2959200000000002,0.78975,1.138369,7.3654
2016-05-11,1.46897,1.1092,1.29164,0.7869,1.137501,7.3622
2016-05-12,1.4692399999999999,1.1092,1.2861,0.7913,1.142596,7.3804
2016-05-13,1.46056,1.10439,1.28421,0.78738,1.137527,7.3498
2016-05-16,1.46625,1.10392,1.2958,0.7886,1.1316950000000001,7.352
2016-05-17,1.4597,1.1066,1.28998,0.7831899999999999,1.131606,7.3694
2016-05-18,1.4601899999999999,1.10891,1.2906,0.78252,1.131375,7.3314
2016-05-19,1.46173,1.1085,1.30272,0.7686,1.122196,7.3017
2016-05-20,1.46615,1.1098,1.30881,0.7673,1.12016,7.2916
2016-05-23,1.4726700000000001,1.112,1.3124,0.7742,1.122095,7.2964
2016-05-24,1.47428,1.1097,1.3147,0.7743,1.121705,7.2853
2016-05-25,1.4617,1.106,1.3126,0.7619,1.113697,7.2704
2016-05-26,1.45402,1.1057,1.3032,0.7591,1.1156979999999999,7.2706
2016-05-27,1.45225,1.10724,1.29744,0.7631600000000001,1.119294,7.2786
2016-05-30,1.4495,1.10501,1.3048,0.75956,1.111099,7.2699
2016-05-31,1.45374,1.10533,1.30403,0.7617,1.1150010000000001,7.329
2016-06-01,1.45563,1.10561,1.3074299999999999,0.7688,1.1135979999999999,7.2866
2016-06-02,1.46286,1.1059,1.3072,0.77604,1.119294,7.3021
2016-06-03,1.46025,1.10446,1.3096,0.77395,1.115399,7.3063
2016-06-06,1.47054,1.1078,1.29568,0.78864,1.1351,7.4542
2016-06-07,1.45583,1.1023,1.2812,0.78578,1.1364670000000001,7.4445
2016-06-08,1.44881,1.0962100000000001,1.2758,0.78088,1.1356540000000002,7.404
2016-06-09,1.44644,1.09286,1.2685899999999999,0.78554,1.1406020000000001,7.4098
2016-06-10,1.44026,1.09096,1.27346,0.78204,1.1311959999999999,7.3899
2016-06-13,1.43613,1.0841,1.27786,0.792,1.124101,7.3606
2016-06-14,1.44821,1.0868,1.2831700000000001,0.7944,1.128796,7.3658
2016-06-15,1.4420600000000001,1.0801399999999999,1.2861,0.79402,1.121302,7.3333
2016-06-16,1.45379,1.0822,1.29094,0.79323,1.126126,7.4051
2016-06-17,1.45498,1.0870600000000001,1.2913700000000001,0.78868,1.127002,7.4158
2016-06-20,1.45842,1.0893,1.2849899999999999,0.7780600000000001,1.134906,7.465
2016-06-21,1.44894,1.08905,1.2798,0.7715,1.132285,7.3929
2016-06-22,1.44064,1.0824,1.2806899999999999,0.767,1.1252010000000001,7.4044
2016-06-23,1.45131,1.08685,1.2813299999999999,0.7658,1.132798,7.4387
2016-06-24,1.4533,1.08985,1.28183,0.7782399999999999,1.133003,7.4476
2016-06-27,1.43737,1.07398,1.30241,0.82126,1.103497,7.3515
2016-06-28,1.43927,1.0778,1.3066,0.8325,1.101601,7.2601
2016-06-29,1.44225,1.0859,1.30193,0.82929,1.1078,7.3273
2016-06-30,1.43855,1.08945,1.2934,0.8265299999999999,1.112595,7.3731
2016-07-01,1.43876,1.0842100000000001,1.29577,0.8325600000000001,1.110371,7.3393
2016-07-04,1.43682,1.08439,1.29106,0.8375,1.113102,7.3466
2016-07-05,1.43412,1.08209,1.28683,0.839,1.114554,7.4181
2016-07-06,1.43905,1.0807,1.3005,0.8531799999999999,1.106439,7.3784
2016-07-07,1.43849,1.0818,1.29634,0.8591,1.110001,7.4132
2016-07-08,1.4380899999999999,1.0828200000000001,1.29978,0.8568,1.106501,7.3833
2016-07-11,1.44119,1.0859299999999998,1.3048799999999998,0.8532200000000001,1.1047040000000001,7.3472
2016-07-12,1.45078,1.08651,1.312,0.8515,1.105803,7.3346
2016-07-13,1.44383,1.0938700000000001,1.30571,0.8334600000000001,1.106072,7.3859
2016-07-14,1.4394799999999999,1.0922,1.29751,0.84562,1.109595,7.4085
2016-07-15,1.43356,1.09012,1.2909,0.83142,1.110642,7.3725
2016-07-18,1.43231,1.08764,1.29559,0.83544,1.105534,7.37
2016-07-19,1.43435,1.0878700000000001,1.2958399999999999,0.8343,1.107138,7.3494
2016-07-20,1.4345700000000001,1.08561,1.3026799999999998,0.84025,1.1014549999999999,7.3636
2016-07-21,1.4397,1.0867799999999999,1.30695,0.83173,1.101734,7.3217
2016-07-22,1.44218,1.0866,1.30744,0.8334799999999999,1.103314,7.3162
2016-07-25,1.44085,1.08391,1.31354,0.83581,1.096924,7.2945
2016-07-26,1.45297,1.08345,1.3222399999999999,0.83842,1.098986,7.3284
2016-07-27,1.44744,1.09004,1.31749,0.8355100000000001,1.0988040000000001,7.3205
2016-07-28,1.45414,1.0903399999999999,1.31325,0.8364,1.106819,7.374
2016-07-29,1.45749,1.0860100000000001,1.31514,0.8417899999999999,1.108365,7.3668
2016-08-01,1.45831,1.08267,1.306,0.84477,1.116782,7.3407
2016-08-02,1.46539,1.08122,1.31231,0.8467100000000001,1.116707,7.3494
2016-08-03,1.4701799999999998,1.08239,1.31064,0.84111,1.121856,7.4244
2016-08-04,1.45747,1.08465,1.3072,0.8365799999999999,1.115237,7.3885
2016-08-05,1.44927,1.08429,1.30152,0.8482200000000001,1.113449,7.3837
2016-08-08,1.46146,1.08707,1.3182200000000002,0.84791,1.10877,7.3513
2016-08-09,1.45836,1.08949,1.3155299999999999,0.85067,1.108684,7.3319
2016-08-10,1.4582899999999999,1.09122,1.3117299999999998,0.85439,1.111815,7.3945
2016-08-11,1.46052,1.0892899999999999,1.30575,0.85895,1.118606,7.3832
2016-08-12,1.44646,1.08598,1.29863,0.8597299999999999,1.113896,7.3725
2016-08-15,1.44661,1.0882,1.29586,0.86469,1.116695,7.372
2016-08-16,1.44549,1.08812,1.2927899999999999,0.86806,1.118443,7.4126
2016-08-17,1.45041,1.08453,1.2863799999999999,0.8653299999999999,1.127904,7.4271
2016-08-18,1.45109,1.08629,1.28445,0.86616,1.130199,7.4865
2016-08-19,1.44974,1.0832,1.2778200000000002,0.8619,1.134945,7.5151
2016-08-22,1.45623,1.0865200000000002,1.2889,0.86479,1.1300709999999998,7.523
2016-08-23,1.46436,1.0899299999999998,1.29413,0.86165,1.1318620000000001,7.4787
2016-08-24,1.46004,1.08887,1.29209,0.8561700000000001,1.130327,7.4949
2016-08-25,1.45615,1.08923,1.2931,0.8507,1.1262530000000002,7.4868
2016-08-26,1.45754,1.09162,1.29134,0.8555,1.128923,7.507
2016-08-29,1.4573,1.09499,1.3018100000000001,0.8529700000000001,1.119695,7.4642
2016-08-30,1.45599,1.09429,1.30122,0.85375,1.119194,7.4252
2016-08-31,1.45926,1.0961299999999998,1.30881,0.8517,1.115076,7.4395
2016-09-01,1.46265,1.09741,1.3109899999999999,0.8494299999999999,1.1158219999999999,7.4046
2016-09-02,1.46613,1.0973,1.30928,0.8434,1.120072,7.3975
2016-09-05,1.4499,1.09356,1.29945,0.8391,1.1160709999999998,7.4131
2016-09-06,1.44176,1.0928,1.2930700000000002,0.83755,1.1152,7.4344
2016-09-07,1.4449299999999998,1.09102,1.28488,0.83826,1.124859,7.5007
2016-09-08,1.44777,1.0898,1.28833,0.8424799999999999,1.124101,7.4362
2016-09-09,1.4561600000000001,1.0950799999999998,1.29251,0.84672,1.126888,7.4969
2016-09-12,1.46681,1.0958299999999999,1.30518,0.8468399999999999,1.124101,7.5021
2016-09-13,1.46459,1.092,1.30301,0.8427399999999999,1.124126,7.4579
2016-09-14,1.4761799999999998,1.096,1.31598,0.8503200000000001,1.1219569999999999,7.4826
2016-09-15,1.4836200000000002,1.0945,1.31931,0.84783,1.124543,7.4942
2016-09-16,1.47984,1.09237,1.31585,0.84895,1.124796,7.468
2016-09-19,1.47244,1.0931,1.31986,0.8573,1.1160709999999998,7.459
2016-09-20,1.47546,1.09553,1.32021,0.8571200000000001,1.1179430000000001,7.4441
2016-09-21,1.46995,1.09197,1.31805,0.8589100000000001,1.115573,7.4313
2016-09-22,1.4633399999999999,1.08925,1.30766,0.8583299999999999,1.119319,7.4561
2016-09-23,1.46209,1.0861,1.30482,0.8565299999999999,1.120951,7.4233
2016-09-26,1.47793,1.08928,1.31504,0.8658,1.123974,7.433
2016-09-27,1.4878200000000001,1.0901399999999999,1.3228,0.8673799999999999,1.125075,7.4552
2016-09-28,1.48155,1.08869,1.32103,0.86224,1.121831,7.4472
2016-09-29,1.46609,1.08924,1.3063,0.8608,1.12246,7.4802
2016-09-30,1.47581,1.08385,1.31546,0.86535,1.122208,7.4329
2016-10-03,1.4749299999999999,1.09179,1.313,0.8686,1.1235950000000001,7.4899
2016-10-04,1.4703600000000001,1.09166,1.31172,0.8717299999999999,1.121328,7.4556
2016-10-05,1.47927,1.09674,1.31969,0.8805,1.121076,7.4115
2016-10-06,1.47652,1.0915700000000002,1.31776,0.8786200000000001,1.120825,7.4444
2016-10-07,1.47333,1.09259,1.32221,0.89879,1.114579,7.4262
2016-10-10,1.48299,1.0945,1.3247799999999998,0.90018,1.119545,7.4652
2016-10-11,1.46705,1.09418,1.31679,0.9022600000000001,1.1143299999999998,7.4335
2016-10-12,1.4631299999999998,1.09271,1.32308,0.9010799999999999,1.106195,7.3846
2016-10-13,1.46184,1.09028,1.32778,0.9032600000000001,1.101322,7.3604
2016-10-14,1.4583899999999999,1.09,1.3202200000000002,0.9035700000000001,1.1049719999999998,7.3719
2016-10-17,1.44107,1.0861,1.31416,0.90043,1.096852,7.3732
2016-10-18,1.44385,1.08791,1.31158,0.90074,1.1012,7.3539
2016-10-19,1.43856,1.0868200000000001,1.31093,0.8921,1.097574,7.3597
2016-10-20,1.4411100000000001,1.0855299999999999,1.3133299999999999,0.89265,1.097574,7.3458
2016-10-21,1.4456200000000001,1.08493,1.3227799999999998,0.89164,1.093028,7.3373
2016-10-24,1.4527,1.0817,1.33531,0.8904,1.088495,7.3077
2016-10-25,1.45108,1.0807200000000001,1.33466,0.8893399999999999,1.087548,7.3241
2016-10-26,1.45351,1.0827,1.3352899999999999,0.8939799999999999,1.0887200000000001,7.3201
2016-10-27,1.45897,1.0837700000000001,1.33759,0.8915,1.091107,7.3442
2016-10-28,1.4583,1.08295,1.33856,0.89544,1.090001,7.3502
2016-10-31,1.47213,1.08449,1.34057,0.89981,1.0984180000000001,7.4367
2016-11-01,1.4722,1.0852600000000001,1.34198,0.89656,1.097333,7.4224
2016-11-02,1.4806,1.0782100000000001,1.33918,0.90356,1.10595,7.47
2016-11-03,1.48601,1.0795700000000001,1.33945,0.9016,1.1097549999999998,7.4859
2016-11-04,1.48648,1.0816299999999999,1.3392,0.8905,1.110248,7.497
2016-11-07,1.48214,1.08128,1.33588,0.88841,1.109632,7.5221
2016-11-08,1.47736,1.0762399999999999,1.3371600000000001,0.8910799999999999,1.105046,7.4754
2016-11-09,1.46508,1.07925,1.3296700000000001,0.8895700000000001,1.10205,7.4721
2016-11-10,1.46428,1.07511,1.34109,0.8792,1.0920370000000001,7.3914
2016-11-11,1.46669,1.07477,1.3471600000000001,0.86736,1.088969,7.3949
2016-11-14,1.46384,1.07114,1.35256,0.86045,1.082603,7.357
2016-11-15,1.4547299999999999,1.07152,1.35379,0.8584700000000001,1.074691,7.3555
2016-11-16,1.44275,1.07397,1.3454700000000002,0.8613,1.072616,7.3508
2016-11-17,1.43745,1.07161,1.3427799999999999,0.8606600000000001,1.070549,7.2688
2016-11-18,1.43781,1.0702399999999999,1.35361,0.8558399999999999,1.062473,7.2964
2016-11-21,1.42974,1.06997,1.35093,0.8588399999999999,1.058537,7.2614
2016-11-22,1.42645,1.07197,1.3409200000000001,0.85144,1.063875,7.3222
2016-11-23,1.42813,1.07477,1.34311,0.8558399999999999,1.063411,7.3154
2016-11-24,1.42357,1.0726200000000001,1.3501299999999998,0.84829,1.05463,7.2797
2016-11-25,1.4245299999999999,1.07374,1.34899,0.8480700000000001,1.0564120000000001,7.2902
2016-11-28,1.4343700000000001,1.0745,1.35208,0.85,1.061121,7.2722
2016-11-29,1.4231200000000002,1.07487,1.3402100000000001,0.85559,1.062022,7.3233
2016-11-30,1.4299600000000001,1.07711,1.34309,0.8524,1.064849,7.3334
2016-12-01,1.42177,1.07697,1.34254,0.84615,1.05921,7.2839
2016-12-02,1.4187299999999998,1.07754,1.3307200000000001,0.84664,1.066325,7.3334
2016-12-05,1.4084,1.07223,1.33274,0.83419,1.057083,7.2745
2016-12-06,1.42733,1.08321,1.32715,0.8450200000000001,1.075847,8.0431
2016-12-07,1.4227100000000001,1.0825200000000001,1.32764,0.8457,1.071926,7.3658
2016-12-08,1.42272,1.0832700000000002,1.32249,0.85185,1.076009,7.3941
2016-12-09,1.40134,1.07884,1.31984,0.8439200000000001,1.062135,7.2954
2016-12-12,1.3847,1.07368,1.31326,0.83729,1.05463,7.2442
2016-12-13,1.3968,1.07802,1.31281,0.83942,1.064283,7.3462
2016-12-14,1.39591,1.0751700000000002,1.3135,0.8393799999999999,1.063038,7.3262
2016-12-15,1.3976,1.07463,1.32871,0.8385600000000001,1.051525,7.2441
2016-12-16,1.38899,1.07263,1.3333700000000002,0.83857,1.041775,7.2179
2016-12-19,1.39349,1.07254,1.33404,0.8363299999999999,1.044823,7.2125
2016-12-20,1.39424,1.06849,1.34026,0.83975,1.040475,7.2238
2016-12-21,1.38919,1.0691,1.337,0.8403299999999999,1.039393,7.2185
2016-12-22,1.3997,1.07036,1.34327,0.84399,1.042753,7.2314
2016-12-23,1.40715,1.0705,1.3483,0.8497,1.04395,7.2441
2016-12-26,1.41298,1.07259,1.3520299999999998,0.85025,1.045588,7.2108
2016-12-27,1.4138700000000002,1.07342,1.3524200000000002,0.8516299999999999,1.045577,7.2108
2016-12-28,1.41996,1.0749600000000001,1.3576,0.85214,1.046244,7.2627
2016-12-29,1.411,1.0709899999999999,1.35512,0.8519,1.041775,7.2448
2016-12-30,1.42402,1.0748,1.34776,0.86,1.056904,7.3466
2017-01-02,1.4137,1.072,1.3434,0.8514299999999999,1.053075,7.2752
2017-01-03,1.4055,1.07114,1.34407,0.85146,1.045916,7.2593
2017-01-04,1.39814,1.0691,1.3422100000000001,0.8507600000000001,1.0418399999999999,7.2419
2017-01-05,1.39596,1.07097,1.3296700000000001,0.8516799999999999,1.049869,7.2736
2017-01-06,1.40273,1.0708,1.323,0.85356,1.060558,7.29
2017-01-09,1.39414,1.07132,1.32405,0.85903,1.053408,7.2194
2017-01-10,1.3986399999999999,1.07365,1.3215,0.8696299999999999,1.058761,7.3375
2017-01-11,1.3974799999999998,1.0729799999999998,1.3244,0.86667,1.055409,7.296
2017-01-12,1.39448,1.0735,1.31619,0.86764,1.059659,7.3364
2017-01-13,1.39599,1.0727200000000001,1.3150600000000001,0.8726,1.0617969999999999,7.3022
2017-01-16,1.39486,1.07324,1.31272,0.88276,1.0626879999999999,7.2861
2017-01-17,1.3965,1.0719,1.3172,0.8806200000000001,1.060389,7.3109
2017-01-18,1.39716,1.07284,1.3061200000000002,0.8634,1.069782,7.3227
2017-01-19,1.40971,1.07114,1.32635,0.8668299999999999,1.062948,7.2602
2017-01-20,1.41991,1.0726200000000001,1.33194,0.86385,1.066132,7.3106
2017-01-23,1.42492,1.07236,1.3304200000000002,0.8647799999999999,1.071146,7.2581
2017-01-24,1.4239899999999999,1.073,1.3238299999999998,0.8595,1.075755,7.3645
2017-01-25,1.411,1.07398,1.31564,0.85609,1.072789,7.3459
2017-01-26,1.40505,1.07407,1.30654,0.85103,1.0755,7.3947
2017-01-27,1.39839,1.06819,1.30902,0.84815,1.068285,7.341
2017-01-30,1.4074,1.06881,1.31308,0.85105,1.071915,7.2846
2017-01-31,1.4028100000000001,1.06477,1.31027,0.85636,1.07071,7.3544
2017-02-01,1.40824,1.0684,1.30405,0.8580700000000001,1.080264,7.4211
2017-02-02,1.4049399999999999,1.0691700000000002,1.30474,0.8503200000000001,1.0768440000000001,7.4033
2017-02-03,1.40198,1.06803,1.30283,0.8595799999999999,1.0763340000000001,7.365
2017-02-06,1.40363,1.06995,1.30178,0.86369,1.078341,7.3065
2017-02-07,1.40527,1.06498,1.3080399999999999,0.8615,1.074322,7.3622
2017-02-08,1.4087399999999999,1.06542,1.31925,0.85455,1.0678969999999999,7.3407
2017-02-09,1.4056,1.06415,1.31474,0.85351,1.06921,7.3382
2017-02-10,1.3999700000000002,1.06732,1.31376,0.8529100000000001,1.0656889999999999,7.3106
2017-02-13,1.39303,1.06667,1.3118,0.85064,1.0619319999999999,7.2722
2017-02-14,1.3852799999999998,1.0656299999999999,1.3070700000000002,0.8462700000000001,1.059917,7.2858
2017-02-15,1.38354,1.06445,1.30795,0.8483299999999999,1.057865,7.2499
2017-02-16,1.38558,1.0655,1.307,0.85045,1.060187,7.2778
2017-02-17,1.39497,1.06399,1.3075700000000001,0.85454,1.0667010000000001,7.3015
2017-02-20,1.3907100000000001,1.0646,1.30882,0.8548,1.062677,7.2384
2017-02-21,1.3903,1.0643200000000002,1.31045,0.8505299999999999,1.06103,7.2884
2017-02-22,1.38583,1.06384,1.3146,0.8442,1.054218,7.2513
2017-02-23,1.38866,1.06661,1.3161100000000001,0.8471799999999999,1.055175,7.2474
2017-02-24,1.3866100000000001,1.0648799999999998,1.31,0.8428,1.05847,7.2557
2017-02-27,1.38442,1.06465,1.312,0.8509200000000001,1.0552860000000002,7.2417
2017-02-28,1.39564,1.06839,1.31871,0.8508399999999999,1.0582790000000002,7.2631
2017-03-01,1.40687,1.06376,1.3311899999999999,0.85372,1.056926,7.2451
2017-03-02,1.40689,1.06445,1.33549,0.85861,1.0536299999999998,7.2376
2017-03-03,1.40675,1.06455,1.33887,0.8560700000000001,1.050851,7.2306
2017-03-06,1.42095,1.07006,1.3383200000000002,0.86375,1.061875,7.211
2017-03-07,1.41763,1.07069,1.3400299999999998,0.86446,1.058123,7.2877
2017-03-08,1.4173,1.07077,1.34114,0.86597,1.056893,7.2866
2017-03-09,1.42226,1.0695299999999999,1.349,0.8661,1.0544069999999999,7.2744
2017-03-10,1.42885,1.07085,1.35058,0.87024,1.058134,7.3049
2017-03-13,1.43852,1.07931,1.34605,0.8781899999999999,1.068799,7.3631
2017-03-14,1.43258,1.07307,1.3448,0.8724,1.065201,7.3588
2017-03-15,1.42941,1.07123,1.34704,0.8727799999999999,1.061244,7.3288
2017-03-16,1.4272,1.07362,1.3295,0.87418,1.073791,7.4164
2017-03-17,1.43478,1.0729799999999998,1.33217,0.87215,1.0770520000000001,7.4185
2017-03-20,1.4323700000000001,1.07151,1.33335,0.8674700000000001,1.074229,7.3436
2017-03-21,1.43187,1.07243,1.3337700000000001,0.8682,1.073676,7.4118
2017-03-22,1.44416,1.0741,1.3359299999999998,0.8661399999999999,1.081128,7.4338
2017-03-23,1.4386299999999999,1.07057,1.33349,0.8651,1.07897,7.4159
2017-03-24,1.4391,1.0710600000000001,1.33489,0.8614,1.0784,7.4126
2017-03-27,1.44553,1.07154,1.3327,0.86679,1.0845989999999999,7.3895
2017-03-28,1.45383,1.07066,1.33869,0.8648100000000001,1.086272,7.4146
2017-03-29,1.44697,1.07314,1.3377,0.8707799999999999,1.081748,7.4156
2017-03-30,1.43383,1.07218,1.33277,0.8648600000000001,1.075998,7.3838
2017-03-31,1.42495,1.0690899999999999,1.33336,0.8565200000000001,1.068753,7.3524
2017-04-03,1.42157,1.06925,1.33257,0.8507299999999999,1.066815,7.3316
2017-04-04,1.4276,1.0687,1.33849,0.8541,1.0670190000000002,7.3013
2017-04-05,1.4309,1.0697,1.34,0.8582700000000001,1.067954,7.3444
2017-04-06,1.43384,1.0711700000000002,1.34356,0.85462,1.0673270000000001,7.3024
2017-04-07,1.42811,1.07,1.34191,0.8535799999999999,1.0643049999999998,7.3005
2017-04-10,1.41861,1.0681,1.3407,0.8549700000000001,1.058425,7.2792
2017-04-11,1.41164,1.0681,1.33212,0.8529,1.059782,7.2538
2017-04-12,1.41356,1.06845,1.33251,0.84935,1.0609629999999999,7.2677
2017-04-13,1.41296,1.0691899999999999,1.3242,0.85024,1.067156,7.3436
2017-04-14,1.41555,1.06736,1.33362,0.8488399999999999,1.0617969999999999,7.2533
2017-04-17,1.4124299999999999,1.06625,1.33122,0.8462700000000001,1.061121,7.2533
2017-04-18,1.41805,1.0688,1.3322,0.84751,1.0643850000000001,7.2533
2017-04-19,1.43554,1.0689,1.33817,0.8351,1.072835,7.3739
2017-04-20,1.44455,1.0691,1.3483100000000001,0.8382700000000001,1.07149,7.3149
2017-04-21,1.44367,1.07027,1.34768,0.83693,1.0713290000000002,7.3488
2017-04-24,1.4659799999999998,1.07971,1.34807,0.84777,1.087536,7.3146
2017-04-25,1.4721899999999999,1.08206,1.35476,0.85034,1.086768,7.4067
2017-04-26,1.48316,1.0856700000000001,1.3573,0.8516,1.092848,7.5115
2017-04-27,1.48569,1.08348,1.36201,0.8490200000000001,1.090929,7.4488
2017-04-28,1.48054,1.0803399999999999,1.3625399999999999,0.8427,1.086673,7.4584
2017-05-01,1.48763,1.08427,1.36418,0.8432799999999999,1.090608,7.4899
2017-05-02,1.49171,1.08616,1.3673,0.8459,1.090965,7.4899
2017-05-03,1.49879,1.08371,1.3704,0.84496,1.093565,7.4778
2017-05-04,1.49455,1.0823,1.37266,0.8457,1.088874,7.4662
2017-05-05,1.51021,1.08276,1.37533,0.84954,1.098141,7.5627
2017-05-08,1.49881,1.0854700000000002,1.36706,0.84549,1.096696,7.5827
2017-05-09,1.49609,1.09064,1.36919,0.8442799999999999,1.092729,7.4999
2017-05-10,1.4922,1.0959,1.37086,0.8407899999999999,1.0886959999999999,7.4724
2017-05-11,1.48997,1.09646,1.37114,0.8404299999999999,1.086673,7.4566
2017-05-12,1.4884899999999999,1.09487,1.37017,0.8429,1.086602,7.4561
2017-05-15,1.4986,1.09386,1.37182,0.8480700000000001,1.092801,7.5324
2017-05-16,1.4962600000000001,1.09328,1.36293,0.8509200000000001,1.098068,7.503
2017-05-17,1.51023,1.09212,1.3612,0.85895,1.1095700000000002,7.6321
2017-05-18,1.51681,1.09218,1.3598,0.8598,1.115424,7.6678
2017-05-19,1.5114299999999998,1.0883,1.36043,0.8576,1.111086,7.5907
2017-05-22,1.5141200000000001,1.0902,1.35172,0.86105,1.120235,7.7064
2017-05-23,1.5157,1.09361,1.34923,0.86488,1.123709,7.6606
2017-05-24,1.5116399999999999,1.0915,1.35209,0.86282,1.118093,7.6667
2017-05-25,1.50616,1.09196,1.34121,0.86539,1.123116,7.7284
2017-05-26,1.5116399999999999,1.09083,1.3484,0.867,1.1210639999999998,7.6555
